date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:05:51	196/196	---M--	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/flag/india.html	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/flag/india.html	(from https://onceawaken.com/web/assets/css/style.css)
10:05:51	196/196	---M--	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/flag/ng.html	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/flag/ng.html	(from https://onceawaken.com/web/assets/css/style.css)
10:05:51	196/196	---M--	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/flag/gb.html	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/flag/gb.html	(from https://onceawaken.com/web/assets/css/style.css)
10:05:51	196/196	---M--	200	added ('OK')	text/html	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/flag/usa.html	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/flag/usa.html	(from https://onceawaken.com/web/assets/css/style.css)
10:05:52	850/850	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/icons/search-icon.svg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/icons/search-icon.svg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:52	67410/67410	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/search-bg.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/search-bg.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:52	358/358	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/location.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/location.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:52	90596/90596	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/banner-2.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/banner-2.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:53	350/350	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/search.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/search.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:53	1253/1253	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/google-map.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/google-map.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:53	27193/27193	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/special-banner.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/special-banner.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:54	423373/423373	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:54	224756/224756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/shapes/doctor-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/shapes/doctor-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:55	79880/79880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/specialist-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/specialist-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:55	65132/65132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/featured-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/featured-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:55	8190/8190	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/blue-bg.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/blue-bg.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:55	175168/175168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/shapes/doctor-right-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/shapes/doctor-right-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:55	127854/127854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/doctor-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/doctor-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:56	109521/109521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/patient-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/patient-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:56	29117/29117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/banner-01.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/banner-01.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:56	28685/28685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/banner-02.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/banner-02.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:56	283303/283303	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/slider/feature-img.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/slider/feature-img.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:57	19751/19751	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/shapes/shape-9.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/shapes/shape-9.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:57	14500/14500	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/shapes/shape-11.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/shapes/shape-11.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:57	668266/668266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/banner-3.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/banner-3.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:57	209787/209787	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/features/feature-box-bg.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/features/feature-box-bg.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:58	93408/93408	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/blog/news-bg.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/blog/news-bg.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:58	11011/11011	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:58	206318/206318	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/banner-6.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/banner-6.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:58	59443/59443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-inner-img1.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-inner-img1.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	55527/55527	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/patient-inner-img1.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/patient-inner-img1.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	37115/37115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/best-doctor-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/best-doctor-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	31805/31805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/banner-7.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/banner-7.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	788/788	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/shapes/shape-5.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/shapes/shape-5.png	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	199616/199616	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/banner-5.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/banner-5.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:05:59	12702/12702	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-bg1.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-bg1.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:06:00	13259/13259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/blog/news-letter-bg.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/blog/news-letter-bg.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:06:00	8176/8176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/footer-bg5.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/footer-bg5.jpg	(from https://onceawaken.com/web/assets/css/style.css)
10:06:00	25976/25976	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jun%202022%2007:06:01%20GMT	https://onceawaken.com/blog_details	C:/Users/Asus/Downloads/template/onceawaken.com/blog_details.html	(from https://onceawaken.com/blogs)
10:06:01	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Jun%202022%2007:06:01%20GMT	https://onceawaken.com/doctor-profile.html	C:/Users/Asus/Downloads/template/onceawaken.com/doctor-profile.html	(from https://onceawaken.com/blogs)
10:06:02	37010/37010	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-thumb-01.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-thumb-01.jpg	(from https://onceawaken.com/blogs)
10:06:02	418500/418500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/blog/blog-01.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/blog/blog-01.jpg	(from https://onceawaken.com/blogs)
10:06:02	25365/25365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-thumb-02.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-thumb-02.jpg	(from https://onceawaken.com/blogs)
10:06:03	1858031/1858031	---M--	200	added ('OK')	image/png	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/about-bg.png	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/about-bg.png	(from https://onceawaken.com/web/assets/css/style.css)
10:06:03	33459/33459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20May%202022%2013:31:05%20GMT	https://onceawaken.com/web/assets/img/doctors/doctor-thumb-03.jpg	C:/Users/Asus/Downloads/template/onceawaken.com/web/assets/img/doctors/doctor-thumb-03.jpg	(from https://onceawaken.com/blogs)
